comparison_index,comparison_id,analysis_workload_id,endpoint_id,cluster_id,paired_task_count,cluster_effect,cluster_lower_bound,cluster_upper_bound,effect_direction,analysis_status
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SHOCK/1,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SHOCK/1,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SHOCK/2,5,0.020000000000000004,0.020000000000000004,0.020000000000000004,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SHOCK/2,5,0.02,0.02,0.02,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SHOCK/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SHOCK/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SHOCK/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SHOCK/3,5,-0.020000000000000129,-0.020000000000000129,-0.020000000000000129,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SHOCK/3,5,-0.020000000000000011,-0.020000000000000011,-0.020000000000000011,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SHOCK/3,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SHOCK/3,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SHOCK/3,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SHOCK/4,5,0.049999999999999989,0.049999999999999989,0.049999999999999989,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SHOCK/4,5,0.050000000000000003,0.050000000000000003,0.050000000000000003,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SHOCK/4,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SHOCK/4,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SHOCK/4,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SHOCK/5,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SHOCK/5,5,-1.1102230246251566e-17,-1.1102230246251566e-17,-1.1102230246251566e-17,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SHOCK/5,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SHOCK/5,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SHOCK/5,5,2.2204460492503132e-17,2.2204460492503132e-17,2.2204460492503132e-17,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SHOCK/6,5,0.26000000000000006,0.26000000000000006,0.26000000000000006,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SHOCK/6,5,0.16,0.16,0.16,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SHOCK/6,5,0.10000000000000001,0.10000000000000001,0.10000000000000001,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SHOCK/6,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SHOCK/6,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SHOCK/7,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SHOCK/7,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SHOCK/7,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SHOCK/7,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SHOCK/7,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SMOOTH/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SMOOTH/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SMOOTH/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SMOOTH/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SMOOTH/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SMOOTH/1,5,-0.099999999999999978,-0.099999999999999978,-0.099999999999999978,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SMOOTH/1,5,-0.18999999999999997,-0.18999999999999997,-0.18999999999999997,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SMOOTH/1,5,0.089999999999999997,0.089999999999999997,0.089999999999999997,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SMOOTH/1,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SMOOTH/1,5,-2.2204460492503132e-17,-2.2204460492503132e-17,-2.2204460492503132e-17,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SMOOTH/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SMOOTH/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SMOOTH/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SMOOTH/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SMOOTH/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SMOOTH/3,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SMOOTH/3,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SMOOTH/3,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SMOOTH/3,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SMOOTH/3,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SMOOTH/4,5,-0.089999999999999858,-0.089999999999999858,-0.089999999999999858,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SMOOTH/4,5,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SMOOTH/4,5,-0.080000000000000002,-0.080000000000000002,-0.080000000000000002,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SMOOTH/4,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SMOOTH/4,5,2.2204460492503132e-17,2.2204460492503132e-17,2.2204460492503132e-17,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SMOOTH/5,5,0.040000000000000008,0.040000000000000008,0.040000000000000008,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SMOOTH/5,5,0.040000000000000001,0.040000000000000001,0.040000000000000001,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SMOOTH/5,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SMOOTH/5,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SMOOTH/5,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SMOOTH/6,5,0.25,0.25,0.25,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SMOOTH/6,5,0.060000000000000012,0.060000000000000012,0.060000000000000012,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SMOOTH/6,5,0.19,0.19,0.19,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SMOOTH/6,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SMOOTH/6,5,-2.2204460492503132e-17,-2.2204460492503132e-17,-2.2204460492503132e-17,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,FAILURE_RATE,RR-SMOOTH/7,5,-0.009999999999999995,-0.009999999999999995,-0.009999999999999995,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_SAFETY_FILTER,RR-SMOOTH/7,5,-0.01,-0.01,-0.01,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SMOOTH/7,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,REJECT_NUMERICAL,RR-SMOOTH/7,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
23,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_CROSS_EVENT_MEMORY,E2_ROLLING,OTHER_NONACCEPTED,RR-SMOOTH/7,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
24,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_EXECUTION_FEEDBACK,E2_ROLLING,FAILURE_RATE,RR-INTERMITTENT/0,5,-0.12,-0.12,-0.12,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
24,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_EXECUTION_FEEDBACK,E2_ROLLING,REJECT_SAFETY_FILTER,RR-INTERMITTENT/0,5,-0.14999999999999999,-0.14999999999999999,-0.14999999999999999,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
24,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_EXECUTION_FEEDBACK,E2_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-INTERMITTENT/0,5,0.029999999999999999,0.029999999999999999,0.029999999999999999,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
24,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_EXECUTION_FEEDBACK,E2_ROLLING,REJECT_NUMERICAL,RR-INTERMITTENT/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
24,E2_ROLLING__DT-RAMDE_TS2_FULL__VS__NO_EXECUTION_FEEDBACK,E2_ROLLING,OTHER_NONACCEPTED,RR-INTERMITTENT/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
